UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_007,0.00707,26.44,20.698,-39.242,0.0001225,11.021,1.85,0.5,-1.74,2.4e-05,0.0,0.0,87.46,6.89,WiFi_6
UE_008,0.00707,27.09,24.586,-38.277,7.708e-05,13.076,2.13,11.12,8.02,2.4e-05,0.0,0.0,87.46,8.17,WiFi_6
UE_009,0.00707,47.345,46.188,-31.633,2.066e-05,24.549,2.27,6.83,12.47,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_010,0.00556,38.381,33.924,-34.269,0.00012402,18.032,1.96,1.5,-0.47,1.9e-05,0.0,0.0,87.46,11.27,WiFi_6
UE_011,0.00707,11.145,8.734,-44.689,0.00103694,4.932,1.55,0.28,-2.97,2.4e-05,0.0,0.0,56.201,3.08,WiFi_6
UE_012,0.00505,20.541,17.994,-42.063,0.0002279,9.6,1.71,0.54,-5.54,1.7e-05,0.0,0.0,83.983,6.0,WiFi_6
UE_013,0.02183,3.261,2.203,-49.863,0.01005206,2.259,1.62,31.03,3.86,7.3e-05,0.0,0.0,36.609,1.41,WiFi_6
UE_014,0.00707,15.421,10.332,-43.421,0.00108803,5.696,1.75,1.71,-4.33,2.4e-05,0.0,0.0,60.995,3.56,WiFi_6
UE_015,0.00707,32.067,28.87,-37.781,3.731e-05,15.348,2.27,1.08,-5.93,2.4e-05,0.0,0.0,87.46,9.59,WiFi_6
UE_016,0.00707,12.582,10.621,-46.117,0.00103466,5.837,2.07,1.43,5.27,2.4e-05,0.0,0.0,61.863,3.65,WiFi_6
UE_017,0.00707,17.681,13.32,-42.572,0.00011916,7.185,1.76,4.31,6.12,2.4e-05,0.0,0.0,69.96,4.49,WiFi_6
UE_018,0.02377,14.863,11.639,-42.939,0.0011508,6.339,2.1,2.77,-3.64,7.9e-05,0.0,0.0,64.916,3.96,WiFi_6
UE_019,0.00644,-3.539,-7.738,-51.173,0.15020821,0.359,1.73,10.78,-0.43,2.1e-05,0.0,0.0,15.26,0.22,WiFi_6
UE_000,0.00707,16.037,12.945,-41.662,0.00017746,6.995,1.58,1.73,1.22,2.4e-05,0.0,0.0,68.835,4.37,WiFi_6
UE_001,0.02149,14.43,8.552,-43.677,0.00101947,4.847,1.93,7.68,-2.1,7.2e-05,0.0,0.0,55.657,3.03,WiFi_6
UE_002,0.00535,40.607,35.937,-35.835,3.303e-05,19.101,2.0,7.6,1.52,1.8e-05,0.0,0.0,87.46,11.94,WiFi_6
UE_003,0.00707,32.228,27.725,-37.215,0.00017147,14.74,1.74,0.27,7.69,2.4e-05,0.0,0.0,87.46,9.21,WiFi_6
UE_004,0.00707,32.318,29.675,-38.44,6.026e-05,15.775,1.95,1.98,-6.98,2.4e-05,0.0,0.0,87.46,9.86,WiFi_6
UE_005,0.00707,38.545,35.007,-35.297,6.199e-05,18.607,2.17,2.11,1.77,2.4e-05,0.0,0.0,87.46,11.63,WiFi_6
UE_006,0.00707,28.342,26.327,-38.742,5.891e-05,13.998,2.18,5.57,-4.73,2.4e-05,0.0,0.0,87.46,8.75,WiFi_6
UE_007,0.00707,24.629,19.903,-40.21,0.00015521,10.602,1.73,2.59,-1.74,2.4e-05,0.0,0.0,87.46,6.63,WiFi_6
UE_008,0.00707,47.277,45.648,-31.768,3.282e-05,24.262,1.65,1.37,8.02,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_009,0.00707,18.722,13.717,-42.23,0.00020161,7.387,2.26,3.62,12.47,2.4e-05,0.0,0.0,71.152,4.62,WiFi_6
UE_010,0.00707,13.564,9.607,-45.726,0.00128391,5.346,1.56,4.25,-0.47,2.4e-05,0.0,0.0,58.82,3.34,WiFi_6
UE_011,0.00707,40.17,36.075,-33.058,4.04e-06,19.175,1.54,2.83,-2.97,2.4e-05,0.0,0.0,87.46,11.98,WiFi_6
UE_012,0.00707,45.389,41.405,-30.912,4.251e-05,22.007,1.63,2.46,-5.54,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_013,0.01717,28.429,24.108,-37.259,0.00016429,12.822,2.1,0.25,3.86,5.7e-05,0.0,0.0,87.46,8.01,WiFi_6
UE_014,0.00707,28.78,25.074,-39.508,2.164e-05,13.334,1.81,2.61,-4.33,2.4e-05,0.0,0.0,87.46,8.33,WiFi_6
UE_015,0.00707,36.472,35.884,-35.082,8.503e-05,19.073,1.91,6.89,-5.93,2.4e-05,0.0,0.0,87.46,11.92,WiFi_6
UE_016,0.00707,40.069,35.712,-34.964,6.429e-05,18.982,2.08,7.18,5.27,2.4e-05,0.0,0.0,87.46,11.86,WiFi_6
UE_017,0.00707,26.352,23.449,-40.373,5.859e-05,12.474,1.98,4.24,6.12,2.4e-05,0.0,0.0,87.46,7.8,WiFi_6
UE_018,0.0136,24.241,19.465,-40.75,0.00011131,10.372,1.74,1.18,-3.64,4.5e-05,0.0,0.0,87.46,6.48,WiFi_6
UE_019,0.00679,30.377,26.506,-38.139,3.716e-05,14.093,1.63,4.4,-0.43,2.3e-05,0.0,0.0,87.46,8.81,WiFi_6
UE_000,0.00707,19.032,12.275,-41.076,0.00012243,6.657,1.85,6.49,1.22,2.4e-05,0.0,0.0,66.826,4.16,WiFi_6
UE_001,0.01895,6.98,3.107,-47.414,0.01007603,2.57,2.18,38.85,-2.1,6.3e-05,0.0,0.0,39.32,1.61,WiFi_6
UE_002,0.00629,35.432,32.516,-35.66,4.274e-05,17.284,1.65,1.35,1.52,2.1e-05,0.0,0.0,87.46,10.8,WiFi_6
UE_003,0.00707,33.37,31.534,-35.417,0.0001042,16.762,1.67,4.35,7.69,2.4e-05,0.0,0.0,87.46,10.48,WiFi_6
UE_004,0.00707,27.267,23.876,-39.255,6.349e-05,12.7,1.95,1.0,-6.98,2.4e-05,0.0,0.0,87.46,7.94,WiFi_6
UE_005,0.00707,21.653,18.406,-41.401,0.00012431,9.816,2.11,4.86,1.77,2.4e-05,0.0,0.0,85.218,6.14,WiFi_6
UE_006,0.00707,12.023,9.069,-45.867,0.00110944,5.09,1.91,4.23,-4.73,2.4e-05,0.0,0.0,57.206,3.18,WiFi_6
UE_007,0.00707,7.991,4.137,-45.174,0.01003727,2.952,2.14,6.64,13.68,2.4e-05,0.0,0.0,42.41,1.84,WiFi_6
UE_008,0.00707,34.403,29.373,-36.693,0.00010498,15.614,1.92,1.53,8.02,2.4e-05,0.0,0.0,87.46,9.76,WiFi_6
UE_009,0.00707,31.505,28.253,-35.714,0.000101,15.02,2.03,1.63,12.47,2.4e-05,0.0,0.0,87.46,9.39,WiFi_6
UE_010,0.00707,38.343,36.012,-34.906,1.23e-06,19.141,1.71,3.53,-5.92,2.4e-05,0.0,0.0,87.46,11.96,WiFi_6
UE_011,0.00707,34.716,31.558,-35.959,5.24e-06,16.775,2.19,1.64,-2.97,2.4e-05,0.0,0.0,87.46,10.48,WiFi_6
UE_012,0.00707,13.331,10.982,-44.049,0.00116384,6.014,1.59,4.8,-5.54,2.4e-05,0.0,0.0,62.947,3.76,WiFi_6
UE_013,0.01263,25.947,23.225,-41.979,5.249e-05,12.355,2.1,10.21,3.86,4.2e-05,0.0,0.0,87.46,7.72,WiFi_6
UE_014,0.00707,36.58,33.75,-35.428,0.00011378,17.939,1.82,0.21,-4.33,2.4e-05,0.0,0.0,87.46,11.21,WiFi_6
UE_015,0.00707,38.051,35.882,-35.029,3.288e-05,19.072,1.66,5.25,-5.93,2.4e-05,0.0,0.0,87.46,11.92,WiFi_6
UE_016,0.00707,37.66,35.041,-34.923,4.898e-05,18.625,1.51,1.03,5.27,2.4e-05,0.0,0.0,87.46,11.64,WiFi_6
UE_017,0.00707,23.292,18.689,-41.634,0.00016039,9.964,2.02,0.41,6.12,2.4e-05,0.0,0.0,86.066,6.23,WiFi_6
UE_018,0.00521,28.546,23.496,-40.124,1.706e-05,12.498,1.56,0.55,-3.64,1.7e-05,0.0,0.0,87.46,7.81,WiFi_6
UE_019,0.00716,28.619,24.511,-39.882,7.12e-06,13.036,1.85,6.65,-0.43,2.4e-05,0.0,0.0,87.46,8.15,WiFi_6
UE_000,0.00707,17.955,14.219,-42.54,0.00015092,7.643,1.58,0.99,1.22,2.4e-05,0.0,0.0,72.656,4.78,WiFi_6
UE_001,0.01644,22.256,16.591,-42.407,0.00029344,8.868,1.78,0.08,-2.1,5.5e-05,0.0,0.0,79.773,5.54,WiFi_6
UE_002,0.00707,29.295,25.343,-36.998,0.00024364,13.477,1.57,1.94,1.52,2.4e-05,0.0,0.0,87.46,8.42,WiFi_6
UE_003,0.00707,25.316,23.031,-40.18,7.446e-05,12.253,1.61,2.86,7.69,2.4e-05,0.0,0.0,87.46,7.66,WiFi_6
UE_004,0.00707,56.523,54.021,-27.147,0.00011002,28.713,1.84,1.0,-6.98,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_005,0.00707,25.868,22.018,-40.446,1.594e-05,11.717,2.13,0.5,1.77,2.4e-05,0.0,0.0,87.46,7.32,WiFi_6
UE_006,0.00707,28.509,22.454,-39.453,0.00011361,11.948,1.85,0.27,-4.73,2.4e-05,0.0,0.0,87.46,7.47,WiFi_6
UE_007,0.01309,13.716,9.594,-43.667,0.00101465,5.34,2.12,0.02,13.68,4.4e-05,0.0,0.0,58.781,3.34,WiFi_6
UE_008,0.00707,32.098,30.317,-35.304,4.918e-05,16.116,2.04,3.96,8.02,2.4e-05,0.0,0.0,87.46,10.07,WiFi_6
UE_009,0.00707,16.555,16.524,-44.554,0.00013354,8.834,2.2,11.38,12.47,2.4e-05,0.0,0.0,79.573,5.52,WiFi_6
UE_010,0.00707,20.506,17.65,-43.171,0.00015199,9.42,1.64,2.35,-5.92,2.4e-05,0.0,0.0,82.949,5.89,WiFi_6
UE_011,0.00707,31.259,29.357,-36.21,6.2e-05,15.606,2.16,0.56,-2.97,2.4e-05,0.0,0.0,87.46,9.75,WiFi_6
UE_012,0.00707,32.966,26.866,-35.378,3.573e-05,14.284,1.6,1.99,-5.54,2.4e-05,0.0,0.0,87.46,8.93,WiFi_6
UE_013,0.00842,27.338,24.041,-37.992,5.568e-05,12.787,1.84,0.82,3.86,2.8e-05,0.0,0.0,87.46,7.99,WiFi_6
UE_014,0.00707,20.26,15.774,-41.732,0.00031962,8.444,2.04,1.77,-4.33,2.4e-05,0.0,0.0,77.323,5.28,WiFi_6
UE_015,0.00707,19.887,16.628,-40.988,0.00011988,8.888,1.94,2.62,-5.93,2.4e-05,0.0,0.0,79.885,5.55,WiFi_6
UE_016,0.00707,27.15,23.955,-39.232,8.978e-05,12.742,1.9,1.51,5.27,2.4e-05,0.0,0.0,87.46,7.96,WiFi_6
UE_017,0.00707,23.51,21.77,-41.346,0.00012563,11.586,2.01,6.78,6.12,2.4e-05,0.0,0.0,87.46,7.24,WiFi_6
UE_018,0.00707,32.94,29.443,-36.533,0.00020055,15.652,1.99,3.49,-3.64,2.4e-05,0.0,0.0,87.46,9.78,WiFi_6
UE_019,0.00755,12.088,6.512,-46.738,0.00112211,3.926,1.97,1.14,-0.43,2.5e-05,0.0,0.0,49.535,2.45,WiFi_6
UE_000,0.00707,36.636,31.988,-35.944,9.766e-05,17.004,2.16,11.06,6.69,2.4e-05,0.0,0.0,87.46,10.63,WiFi_6
UE_001,0.01396,34.168,27.79,-36.043,5.59e-06,14.774,1.75,0.83,-2.1,4.7e-05,0.0,0.0,87.46,9.23,WiFi_6
UE_002,0.00707,23.187,22.009,-41.504,2.132e-05,11.712,1.67,3.39,1.52,2.4e-05,0.0,0.0,87.46,7.32,WiFi_6
UE_003,0.00707,31.301,26.192,-38.304,6.933e-05,13.927,1.56,5.53,7.69,2.4e-05,0.0,0.0,87.46,8.7,WiFi_6
UE_004,0.00707,32.334,28.781,-35.86,0.00015372,15.301,2.16,2.36,-6.98,2.4e-05,0.0,0.0,87.46,9.56,WiFi_6
UE_005,0.00707,35.52,29.897,-36.537,6.897e-05,15.893,2.07,1.59,1.77,2.4e-05,0.0,0.0,87.46,9.93,WiFi_6
UE_006,0.00707,40.255,37.287,-35.205,0.00016079,19.819,1.5,11.25,-4.2,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_007,0.0214,15.133,9.35,-42.414,0.00100327,5.223,1.99,5.86,13.68,7.1e-05,0.0,0.0,58.051,3.26,WiFi_6
UE_008,0.00707,23.736,22.122,-41.633,0.00011379,11.772,2.02,0.19,8.02,2.4e-05,0.0,0.0,87.46,7.36,WiFi_6
UE_009,0.00707,46.231,40.839,-30.461,7.702e-05,21.707,2.13,1.09,12.47,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_010,0.00707,37.226,34.446,-33.41,4.118e-05,18.309,1.98,3.54,-5.92,2.4e-05,0.0,0.0,87.46,11.44,WiFi_6
UE_011,0.00707,11.79,10.305,-44.862,0.00115569,5.683,1.85,0.96,-2.97,2.4e-05,0.0,0.0,60.914,3.55,WiFi_6
UE_012,0.00707,36.969,33.986,-34.271,2.019e-05,18.065,1.76,2.53,-5.54,2.4e-05,0.0,0.0,87.46,11.29,WiFi_6
UE_013,0.00537,33.454,32.089,-38.584,9.29e-06,17.057,1.79,0.6,3.86,1.8e-05,0.0,0.0,87.46,10.66,WiFi_6
UE_014,0.00707,48.752,45.322,-30.748,0.00016829,24.089,2.13,0.43,-4.33,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_015,0.00707,37.285,35.283,-34.436,5.918e-05,18.754,1.97,4.38,-5.93,2.4e-05,0.0,0.0,87.46,11.72,WiFi_6
UE_016,0.00707,30.003,26.531,-37.722,0.00012055,14.107,2.13,3.12,5.27,2.4e-05,0.0,0.0,87.46,8.82,WiFi_6
UE_017,0.00707,18.715,13.899,-42.418,0.00013239,7.48,1.82,0.25,6.12,2.4e-05,0.0,0.0,71.697,4.67,WiFi_6
UE_018,0.00707,34.4,30.087,-37.332,1.453e-05,15.994,2.09,3.53,-3.64,2.4e-05,0.0,0.0,87.46,10.0,WiFi_6
UE_019,0.00796,22.923,19.594,-40.752,0.00020539,10.44,1.89,1.89,-0.43,2.7e-05,0.0,0.0,87.46,6.52,WiFi_6
UE_000,0.00518,34.161,29.794,-36.178,1.862e-05,15.838,1.54,2.95,6.69,1.7e-05,0.0,0.0,87.46,9.9,WiFi_6
UE_001,0.01155,17.32,13.254,-42.496,0.00011494,7.151,1.89,2.83,-2.1,3.8e-05,0.0,0.0,69.763,4.47,WiFi_6
UE_002,0.00707,28.343,25.087,-38.339,5.427e-05,13.341,1.63,0.97,1.52,2.4e-05,0.0,0.0,87.46,8.34,WiFi_6
UE_003,0.00707,43.639,41.699,-32.224,1.746e-05,22.163,1.96,0.07,7.69,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_004,0.00707,11.821,8.12,-44.784,0.00110719,4.647,1.82,3.13,-6.98,2.4e-05,0.0,0.0,54.36,2.9,WiFi_6
UE_005,0.00707,17.643,12.485,-43.484,0.00010716,6.762,1.71,1.35,1.77,2.4e-05,0.0,0.0,67.454,4.23,WiFi_6
UE_006,0.00707,28.135,25.652,-39.415,7.11e-06,13.641,1.6,1.67,-4.2,2.4e-05,0.0,0.0,87.46,8.53,WiFi_6
UE_007,0.00622,15.909,11.194,-45.026,0.00110409,6.119,1.89,2.24,13.68,2.1e-05,0.0,0.0,63.582,3.82,WiFi_6
UE_008,0.00707,23.269,16.468,-39.323,0.00020861,8.804,2.05,3.26,8.02,2.4e-05,0.0,0.0,79.404,5.5,WiFi_6
UE_009,0.00707,28.392,26.661,-39.405,3.845e-05,14.175,1.66,3.2,12.47,2.4e-05,0.0,0.0,87.46,8.86,WiFi_6
UE_010,0.00707,19.642,16.123,-43.924,0.00032305,8.625,2.02,0.24,-5.92,2.4e-05,0.0,0.0,78.37,5.39,WiFi_6
UE_011,0.00707,12.496,8.099,-45.468,0.0011513,4.637,1.64,5.48,-2.97,2.4e-05,0.0,0.0,54.298,2.9,WiFi_6
UE_012,0.00707,23.187,20.72,-42.082,2.332e-05,11.032,1.59,0.32,-5.54,2.4e-05,0.0,0.0,87.46,6.9,WiFi_6
UE_013,0.00576,36.828,34.259,-34.672,0.00020337,18.21,2.23,0.29,3.86,1.9e-05,0.0,0.0,87.46,11.38,WiFi_6
UE_014,0.00707,16.616,13.869,-43.849,0.00014976,7.464,2.15,0.61,-4.33,2.4e-05,0.0,0.0,71.607,4.67,WiFi_6
UE_015,0.00707,31.469,26.419,-37.316,6.033e-05,14.047,1.9,5.14,-5.93,2.4e-05,0.0,0.0,87.46,8.78,WiFi_6
UE_016,0.00707,29.719,26.216,-39.664,6.721e-05,13.939,1.71,0.08,4.13,2.4e-05,0.0,0.0,87.46,8.71,WiFi_6
UE_017,0.00707,26.485,23.834,-37.849,5.304e-05,12.677,1.61,3.37,6.12,2.4e-05,0.0,0.0,87.46,7.92,WiFi_6
UE_018,0.00707,37.102,33.333,-34.309,4.277e-05,17.718,1.92,9.87,-3.64,2.4e-05,0.0,0.0,87.46,11.07,WiFi_6
UE_019,0.00838,39.419,37.578,-32.365,0.00012532,19.973,2.17,4.56,-0.43,2.8e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_000,0.00551,28.946,25.233,-38.883,7.666e-05,13.418,1.93,3.07,6.69,1.8e-05,0.0,0.0,87.46,8.39,WiFi_6
UE_001,0.00925,15.36,12.416,-43.777,0.00014614,6.728,2.01,0.55,-2.1,3.1e-05,0.0,0.0,67.248,4.2,WiFi_6
UE_002,0.00707,39.223,36.527,-34.345,0.00016048,19.415,2.11,7.39,1.52,2.4e-05,0.0,0.0,87.46,12.13,WiFi_6
UE_003,0.00707,24.148,21.614,-40.337,0.00016322,11.504,2.07,7.28,7.69,2.4e-05,0.0,0.0,87.46,7.19,WiFi_6
UE_004,0.00707,29.298,23.851,-38.87,4.686e-05,12.686,2.2,3.45,-6.98,2.4e-05,0.0,0.0,87.46,7.93,WiFi_6
UE_005,0.00707,8.727,6.163,-47.017,0.00118594,3.776,1.95,1.56,1.77,2.4e-05,0.0,0.0,48.489,2.36,WiFi_6
UE_006,0.00707,40.132,34.451,-35.531,4.23e-05,18.312,2.24,7.41,-4.2,2.4e-05,0.0,0.0,87.46,11.44,WiFi_6
UE_007,0.00707,28.485,23.24,-38.313,7.528e-05,12.363,1.56,7.13,13.68,2.4e-05,0.0,0.0,87.46,7.73,WiFi_6
UE_008,0.00707,15.2,11.589,-45.107,0.00110578,6.314,1.79,0.63,8.02,2.4e-05,0.0,0.0,64.766,3.95,WiFi_6
UE_009,0.00707,25.048,21.979,-38.622,3.642e-05,11.697,1.62,0.46,12.47,2.4e-05,0.0,0.0,87.46,7.31,WiFi_6
UE_010,0.00707,29.675,25.786,-38.618,0.00010843,13.711,2.05,3.2,-5.92,2.4e-05,0.0,0.0,87.46,8.57,WiFi_6
UE_011,0.00707,16.679,12.309,-42.294,0.00024671,6.674,1.96,0.93,-2.97,2.4e-05,0.0,0.0,66.926,4.17,WiFi_6
UE_012,0.00707,20.887,16.489,-41.477,0.00019452,8.815,2.01,5.36,-5.54,2.4e-05,0.0,0.0,79.466,5.51,WiFi_6
UE_013,0.00707,11.738,9.287,-46.396,0.00107943,5.193,1.56,4.81,3.86,2.4e-05,0.0,0.0,57.862,3.25,WiFi_6
UE_014,0.00707,18.728,15.765,-42.728,0.00017662,8.44,1.64,2.99,-4.33,2.4e-05,0.0,0.0,77.295,5.27,WiFi_6
UE_015,0.00707,34.241,29.829,-35.235,7.834e-05,15.857,1.92,8.25,-5.93,2.4e-05,0.0,0.0,87.46,9.91,WiFi_6
UE_016,0.00707,29.5,27.421,-38.3,6.74e-06,14.579,1.66,0.94,4.13,2.4e-05,0.0,0.0,87.46,9.11,WiFi_6
UE_017,0.00707,30.599,28.439,-38.719,8.829e-05,15.119,2.23,3.81,6.12,2.4e-05,0.0,0.0,87.46,9.45,WiFi_6
UE_018,0.00707,33.097,27.807,-37.767,3.702e-05,14.783,2.13,5.19,-3.64,2.4e-05,0.0,0.0,87.46,9.24,WiFi_6
UE_019,0.00881,23.997,20.436,-38.772,0.00016179,10.883,1.77,0.34,-0.43,2.9e-05,0.0,0.0,87.46,6.8,WiFi_6
UE_000,0.00779,12.868,8.456,-44.0,0.00112292,4.802,1.98,10.1,6.69,2.6e-05,0.0,0.0,55.369,3.0,WiFi_6
UE_001,0.00719,20.2,16.402,-42.315,0.00013196,8.77,1.79,11.37,-2.1,2.4e-05,0.0,0.0,79.205,5.48,WiFi_6
UE_002,0.00707,37.233,33.776,-34.298,5.945e-05,17.953,1.92,1.43,1.52,2.4e-05,0.0,0.0,87.46,11.22,WiFi_6
UE_003,0.00707,22.495,17.365,-40.974,0.00011042,9.272,1.79,1.61,7.69,2.4e-05,0.0,0.0,82.096,5.79,WiFi_6
UE_004,0.00707,36.993,34.364,-34.993,9.945e-05,18.266,1.73,7.93,-6.98,2.4e-05,0.0,0.0,87.46,11.42,WiFi_6
UE_005,0.00707,22.638,19.085,-39.169,0.00014608,10.172,2.23,3.95,1.77,2.4e-05,0.0,0.0,87.255,6.36,WiFi_6
UE_006,0.00707,24.139,19.46,-40.958,0.00011962,10.369,1.98,1.35,-4.2,2.4e-05,0.0,0.0,87.46,6.48,WiFi_6
UE_007,0.00707,19.319,15.008,-40.927,0.00011084,8.049,2.17,1.7,13.68,2.4e-05,0.0,0.0,75.025,5.03,WiFi_6
UE_008,0.00707,29.088,27.781,-38.581,9.475e-05,14.77,2.14,2.78,8.02,2.4e-05,0.0,0.0,87.46,9.23,WiFi_6
UE_009,0.00707,29.773,27.279,-38.824,6.798e-05,14.503,2.0,4.0,12.47,2.4e-05,0.0,0.0,87.46,9.06,WiFi_6
UE_010,0.00707,19.919,13.841,-40.59,0.00015124,7.45,1.52,0.47,-5.92,2.4e-05,0.0,0.0,71.523,4.66,WiFi_6
UE_011,0.00707,41.832,41.843,-33.507,1.88e-06,22.24,1.54,1.65,-2.97,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_012,0.00707,24.091,23.606,-41.251,7.818e-05,12.557,2.13,5.03,-5.54,2.4e-05,0.0,0.0,87.46,7.85,WiFi_6
UE_013,0.00707,43.31,40.561,-32.036,0.00013259,21.558,1.99,5.31,3.86,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_014,0.00707,44.821,41.113,-31.685,8.478e-05,21.852,1.59,1.78,-4.33,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_015,0.00707,44.037,39.71,-33.85,0.00013248,21.107,1.95,16.31,-1.98,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_016,0.00707,48.6,42.695,-29.746,1.386e-05,22.693,1.89,4.84,4.13,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_017,0.00707,6.473,3.178,-47.644,0.01026382,2.596,1.57,31.02,6.12,2.4e-05,0.0,0.0,39.535,1.62,WiFi_6
UE_018,0.00707,33.751,27.91,-36.218,1.827e-05,14.838,1.52,1.23,-3.64,2.4e-05,0.0,0.0,87.46,9.27,WiFi_6
UE_019,0.00926,28.586,26.801,-37.862,0.00021649,14.25,1.8,0.42,-0.43,3.1e-05,0.0,0.0,87.46,8.91,WiFi_6
UE_000,0.01085,21.281,18.148,-42.398,0.00031071,9.681,1.99,4.52,6.69,3.6e-05,0.0,0.0,84.445,6.05,WiFi_6
UE_001,0.00561,28.005,23.589,-38.08,1.677e-05,12.548,2.24,3.72,-2.1,1.9e-05,0.0,0.0,87.46,7.84,WiFi_6
UE_002,0.00707,27.993,23.001,-40.038,9.676e-05,12.237,1.5,2.64,4.68,2.4e-05,0.0,0.0,87.46,7.65,WiFi_6
UE_003,0.00707,16.62,11.922,-42.529,0.00109627,6.48,1.57,4.5,7.69,2.4e-05,0.0,0.0,65.766,4.05,WiFi_6
UE_004,0.00707,12.201,9.055,-46.294,0.00107887,5.083,1.76,13.27,-6.98,2.4e-05,0.0,0.0,57.164,3.18,WiFi_6
UE_005,0.00707,8.694,3.44,-47.56,0.01006654,2.691,1.61,11.26,1.77,2.4e-05,0.0,0.0,40.319,1.68,WiFi_6
UE_006,0.00707,38.831,35.298,-35.911,4.929e-05,18.762,1.64,0.06,-4.2,2.4e-05,0.0,0.0,87.46,11.73,WiFi_6
UE_007,0.00707,42.633,36.832,-33.241,2.808e-05,19.577,2.22,0.52,13.68,2.4e-05,0.0,0.0,87.46,12.24,WiFi_6
UE_008,0.00707,28.381,25.719,-38.521,4.791e-05,13.676,1.56,1.11,8.02,2.4e-05,0.0,0.0,87.46,8.55,WiFi_6
UE_009,0.00707,22.179,19.259,-41.527,0.00022433,10.263,2.06,8.82,12.47,2.4e-05,0.0,0.0,87.46,6.41,WiFi_6
UE_010,0.00707,21.206,17.651,-40.562,0.00010387,9.421,2.02,7.15,-5.92,2.4e-05,0.0,0.0,82.952,5.89,WiFi_6
UE_011,0.00707,28.541,25.23,-38.017,5.651e-05,13.417,2.19,5.69,-2.97,2.4e-05,0.0,0.0,87.46,8.39,WiFi_6
UE_012,0.00707,31.812,28.789,-34.887,0.00011943,15.304,2.01,3.11,-5.54,2.4e-05,0.0,0.0,87.46,9.57,WiFi_6
UE_013,0.00707,32.161,28.191,-36.937,5.275e-05,14.987,1.78,5.19,3.86,2.4e-05,0.0,0.0,87.46,9.37,WiFi_6
UE_014,0.00707,32.252,29.443,-37.18,0.00031804,15.652,1.74,0.22,-4.33,2.4e-05,0.0,0.0,87.46,9.78,WiFi_6
UE_015,0.00954,16.284,14.061,-43.575,0.00025885,7.563,1.84,0.49,-1.98,3.2e-05,0.0,0.0,72.184,4.73,WiFi_6
UE_016,0.00707,40.831,37.265,-33.377,9.678e-05,19.807,1.76,0.51,4.13,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_017,0.00707,32.285,29.765,-36.893,6.611e-05,15.823,1.74,0.88,6.12,2.4e-05,0.0,0.0,87.46,9.89,WiFi_6
UE_018,0.00707,28.311,24.87,-38.674,4.248e-05,13.226,1.56,1.82,-3.64,2.4e-05,0.0,0.0,87.46,8.27,WiFi_6
UE_019,0.00971,32.761,28.47,-34.897,0.00020377,15.135,1.65,0.28,-0.43,3.2e-05,0.0,0.0,87.46,9.46,WiFi_6
UE_000,0.0142,2.55,0.065,-49.216,0.01004069,1.617,1.56,5.63,6.69,4.7e-05,0.0,0.0,30.194,1.01,WiFi_6
UE_001,0.005,41.254,37.111,-34.996,0.00012909,19.725,1.95,4.67,-2.1,1.7e-05,0.0,0.0,87.46,12.33,WiFi_6
UE_002,0.00707,27.173,21.189,-38.35,9.764e-05,11.28,1.92,6.21,4.68,2.4e-05,0.0,0.0,87.46,7.05,WiFi_6
UE_003,0.00707,28.417,25.25,-39.816,2.628e-05,13.428,2.1,3.62,7.69,2.4e-05,0.0,0.0,87.46,8.39,WiFi_6
UE_004,0.00707,35.696,31.287,-34.361,3.66e-06,16.631,1.95,8.25,-6.98,2.4e-05,0.0,0.0,87.46,10.39,WiFi_6
UE_005,0.00707,27.297,23.922,-41.401,7.926e-05,12.724,1.89,5.66,1.77,2.4e-05,0.0,0.0,87.46,7.95,WiFi_6
UE_006,0.00707,46.662,43.812,-30.127,4.38e-06,23.287,1.68,5.35,-4.2,2.4e-05,0.0,0.0,87.46,12.34,WiFi_6
UE_007,0.00707,33.987,28.956,-33.65,3.156e-05,15.393,2.08,0.82,13.68,2.4e-05,0.0,0.0,87.46,9.62,WiFi_6
UE_008,0.00707,32.997,31.914,-37.535,3.195e-05,16.964,2.23,0.82,8.02,2.4e-05,0.0,0.0,87.46,10.6,WiFi_6
