UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_002,30.3,26.832,24.332,-71.584,1e-07,1051.485,1.002,0.6,9.4,0.101,0.0,0.0,100.0,8.088,HAPS
UE_003,158.5,9.786,6.086,-79.407,0.00019,304.122,1.656,1.5,9.4,0.528,0.0,0.0,56.302,2.339,HAPS
UE_004,77.0,15.381,12.781,-77.21,1.04e-05,561.576,1.313,0.8,9.4,0.257,8.0,2.759,79.733,4.32,HAPS
UE_005,95.8,16.873,14.073,-77.063,1.54e-05,614.951,0.839,0.9,9.4,0.319,0.0,0.0,84.256,4.73,HAPS
UE_006,64.6,20.107,17.407,-74.647,1.92e-05,755.08,0.43,1.6,9.4,0.215,0.0,0.0,95.923,5.808,HAPS
UE_007,188.3,7.887,4.087,-80.557,0.00198,238.278,1.755,3.0,9.4,0.628,0.0,0.0,49.304,1.833,HAPS
UE_008,108.0,12.874,9.574,-77.863,0.00016,433.061,1.02,0.9,9.4,0.36,0.0,0.0,68.507,3.331,HAPS
UE_009,121.8,15.909,12.609,-77.245,1.52e-05,554.552,0.912,1.4,9.4,0.406,0.0,0.0,79.133,4.266,HAPS
UE_010,57.5,17.949,14.349,-76.125,1.18e-05,626.437,1.284,1.5,9.4,0.192,9.0,2.398,85.222,4.819,HAPS
UE_011,61.3,16.4,13.3,-77.1,1.38e-05,582.929,0.608,0.3,9.4,0.204,0.0,0.0,81.55,4.484,HAPS
UE_012,61.2,18.807,15.507,-75.896,1.06e-05,674.88,0.808,0.5,9.4,0.204,0.0,0.0,89.275,5.191,HAPS
UE_013,124.6,13.513,8.913,-78.644,0.000102,407.564,1.231,1.5,9.4,0.415,0.0,0.0,66.195,3.135,HAPS
UE_014,122.7,14.848,12.748,-76.976,1.02e-05,560.245,1.118,1.8,9.4,0.409,0.0,0.0,79.619,4.31,HAPS
UE_015,99.7,14.854,10.954,-77.273,0.000162,487.519,0.864,1.4,9.4,0.332,0.0,0.0,73.338,3.75,HAPS
UE_016,54.8,20.37,16.07,-75.515,1.12e-05,698.546,0.765,1.1,9.4,0.183,0.0,0.0,91.244,5.373,HAPS
UE_017,27.0,24.754,22.354,-72.123,1.6e-07,966.44,0.48,0.2,9.4,0.09,0.0,0.0,100.0,7.434,HAPS
UE_018,150.4,7.481,5.181,-81.359,0.00132,273.44,1.602,0.6,9.4,0.501,0.0,0.0,53.135,2.103,HAPS
UE_019,125.0,16.088,12.488,-76.556,1.92e-05,549.604,1.333,0.1,9.4,0.417,0.0,0.0,78.71,4.228,HAPS
UE_000,127.6,10.066,6.366,-79.667,0.000152,313.882,0.851,1.7,9.4,0.425,0.0,0.0,57.281,2.414,HAPS
UE_001,110.4,10.965,8.665,-79.517,0.000186,398.118,1.236,0.6,9.4,0.368,0.0,0.0,65.328,3.062,HAPS
UE_002,30.5,24.505,23.305,-71.848,1.9e-07,1007.289,0.703,0.9,9.4,0.102,0.0,0.0,100.0,7.748,HAPS
UE_003,158.7,8.771,5.371,-80.415,0.00186,279.743,1.258,1.9,9.4,0.529,0.0,0.0,53.797,2.152,HAPS
UE_004,77.1,12.086,10.886,-78.557,0.000176,484.802,0.614,0.8,9.4,0.257,8.0,2.763,73.1,3.729,HAPS
UE_005,95.7,14.729,11.029,-76.935,0.000154,490.543,0.838,0.8,9.4,0.319,0.0,0.0,73.602,3.773,HAPS
UE_006,64.5,17.6,14.0,-76.4,1.68e-05,611.899,0.63,2.0,9.4,0.215,0.0,0.0,83.999,4.707,HAPS
UE_007,188.5,5.04,0.74,-82.48,0.00188,146.649,1.756,9.0,9.4,0.628,0.0,0.0,37.589,1.128,HAPS
UE_008,107.8,12.333,9.533,-79.233,0.000136,431.487,0.819,0.1,9.4,0.359,0.0,0.0,68.366,3.319,HAPS
UE_009,121.9,13.023,10.923,-78.288,0.0001,486.31,1.013,1.0,9.4,0.406,0.0,0.0,73.232,3.741,HAPS
UE_010,57.6,17.905,13.705,-75.448,1.9e-05,599.663,0.584,1.7,9.4,0.192,9.0,2.399,82.966,4.613,HAPS
UE_011,61.2,20.214,16.714,-74.993,1.1e-05,725.733,0.808,2.0,9.4,0.204,0.0,0.0,93.498,5.583,HAPS
UE_012,61.4,19.147,16.447,-76.227,1.8e-05,714.447,1.209,0.1,9.4,0.205,0.0,0.0,92.563,5.496,HAPS
UE_013,124.5,10.162,6.362,-79.119,0.00011,313.74,0.93,0.3,9.4,0.415,0.0,0.0,57.267,2.413,HAPS
UE_014,122.9,15.396,11.796,-78.002,0.00018,521.43,1.019,1.2,9.4,0.41,0.0,0.0,76.287,4.011,HAPS
UE_015,99.8,11.923,7.623,-79.138,0.000178,359.106,0.865,1.9,9.4,0.333,0.0,0.0,61.681,2.762,HAPS
UE_016,54.6,24.274,21.074,-72.963,1.8e-07,911.532,0.664,1.2,9.4,0.182,0.0,0.0,100.0,7.012,HAPS
UE_017,26.8,25.887,22.987,-72.156,1.6e-07,993.641,0.679,0.8,9.4,0.089,0.0,0.0,100.0,7.643,HAPS
UE_018,150.6,7.506,3.606,-82.247,0.00142,223.587,1.504,6.0,9.4,0.502,0.0,0.0,47.622,1.72,HAPS
UE_019,125.3,8.629,5.129,-79.986,0.0017,271.702,1.235,1.9,9.4,0.418,0.0,0.0,52.951,2.09,HAPS
UE_000,127.4,14.124,10.824,-77.438,0.000148,482.342,1.549,1.7,9.4,0.425,0.0,0.0,72.884,3.71,HAPS
UE_001,110.7,17.545,15.245,-75.428,1.28e-05,663.871,0.738,2.0,9.4,0.369,0.0,0.0,88.357,5.107,HAPS
UE_002,30.6,24.577,23.377,-73.711,1.9e-07,1010.401,1.104,0.1,9.4,0.102,0.0,0.0,100.0,7.772,HAPS
UE_003,159.0,14.275,11.875,-77.162,0.000194,524.626,1.36,0.7,9.4,0.53,0.0,0.0,76.563,4.036,HAPS
UE_004,77.2,16.111,13.611,-77.145,1.72e-05,595.781,0.914,1.7,9.4,0.257,8.0,2.767,82.638,4.583,HAPS
UE_005,95.5,14.385,11.585,-77.707,0.00017,512.894,0.637,1.0,9.4,0.318,0.0,0.0,75.548,3.945,HAPS
UE_006,64.4,16.253,13.053,-77.673,2e-05,572.768,1.029,0.3,9.4,0.215,0.0,0.0,80.686,4.406,HAPS
UE_007,188.6,6.353,2.853,-81.024,0.00142,201.532,1.357,10.0,9.4,0.629,0.0,0.0,44.984,1.55,HAPS
UE_008,107.5,16.033,12.633,-76.384,1.54e-05,555.498,0.817,0.5,9.4,0.358,0.0,0.0,79.214,4.273,HAPS
UE_009,122.0,16.097,13.297,-76.551,1.64e-05,582.813,1.313,1.9,9.4,0.407,0.0,0.0,81.54,4.483,HAPS
UE_010,57.6,15.819,11.519,-77.99,0.000122,510.226,1.184,0.4,9.4,0.192,9.0,2.4,75.317,3.925,HAPS
UE_011,61.1,21.027,17.727,-73.987,1.84e-05,768.669,0.607,0.6,9.4,0.204,0.0,0.0,97.044,5.913,HAPS
UE_012,61.5,16.125,12.625,-76.637,1.86e-05,555.199,0.51,1.0,9.4,0.205,0.0,0.0,79.188,4.271,HAPS
UE_013,124.3,10.452,6.052,-79.674,0.000154,302.924,1.629,1.8,9.4,0.414,0.0,0.0,56.181,2.33,HAPS
UE_014,123.0,15.784,13.284,-76.708,1.6e-05,582.265,1.12,1.6,9.4,0.41,0.0,0.0,81.493,4.479,HAPS
UE_015,99.9,11.192,7.992,-78.904,0.000182,372.774,1.466,0.3,9.4,0.333,0.0,0.0,62.972,2.867,HAPS
UE_016,54.5,21.299,16.299,-74.451,1.76e-05,708.2,0.863,0.4,9.4,0.182,0.0,0.0,92.045,5.448,HAPS
UE_017,26.7,26.461,23.661,-72.57,2e-07,1022.6,0.178,1.4,9.4,0.089,0.0,0.0,100.0,7.866,HAPS
UE_018,150.9,12.491,9.591,-79.555,0.000168,433.732,1.606,1.7,9.4,0.503,0.0,0.0,68.568,3.336,HAPS
UE_019,125.5,9.289,6.689,-81.255,0.000128,325.294,1.037,1.7,9.4,0.418,0.0,0.0,58.412,2.502,HAPS
UE_000,127.1,12.342,9.242,-79.029,0.00019,420.213,1.747,1.8,9.4,0.424,0.0,0.0,67.347,3.232,HAPS
UE_001,110.9,9.764,6.964,-80.318,0.000112,335.128,1.439,1.2,9.4,0.37,0.0,0.0,59.375,2.578,HAPS
UE_002,30.8,26.85,24.25,-71.075,1.4e-07,1047.925,0.705,1.0,9.4,0.103,0.0,0.0,100.0,8.061,HAPS
UE_003,159.3,-35.624,-39.124,-103.712,0.0268,0.023,1.262,36.0,9.4,0.531,39.0,43.124,0.0,0.0,HAPS
UE_004,77.2,16.056,14.856,-76.572,1.88e-05,647.61,1.015,0.6,9.4,0.257,8.0,2.77,86.998,4.982,HAPS
UE_005,95.3,18.121,14.221,-76.14,1.78e-05,621.093,1.335,0.6,9.4,0.318,0.0,0.0,84.773,4.778,HAPS
UE_006,64.2,15.747,12.147,-76.526,1.56e-05,535.684,0.928,0.5,9.4,0.214,0.0,0.0,77.515,4.121,HAPS
UE_007,188.8,6.186,2.186,-81.607,0.00192,183.071,1.758,5.0,9.4,0.629,0.0,0.0,42.65,1.408,HAPS
UE_008,107.3,13.532,9.732,-77.434,0.000174,439.234,1.015,1.4,9.4,0.358,0.0,0.0,69.062,3.379,HAPS
UE_009,122.1,16.05,13.05,-77.875,1.22e-05,572.647,1.014,0.2,9.4,0.407,0.0,0.0,80.676,4.405,HAPS
UE_010,57.6,16.452,13.252,-76.574,1.26e-05,580.973,0.784,0.1,9.4,0.192,9.0,2.401,81.383,4.469,HAPS
UE_011,61.0,19.239,15.839,-75.68,1.18e-05,688.843,1.007,0.1,9.4,0.203,0.0,0.0,90.437,5.299,HAPS
UE_012,61.7,23.743,20.343,-74.128,1.7e-07,880.252,1.311,2.0,9.4,0.206,0.0,0.0,100.0,6.771,HAPS
UE_013,124.2,16.061,11.461,-77.369,0.000136,507.904,1.228,2.0,9.4,0.414,0.0,0.0,75.115,3.907,HAPS
UE_014,123.2,14.371,11.571,-77.315,0.0002,512.322,1.021,0.8,9.4,0.411,0.0,0.0,75.498,3.941,HAPS
UE_015,100.0,13.021,8.021,-79.49,0.000184,373.838,1.267,2.0,9.4,0.333,0.0,0.0,63.072,2.876,HAPS
UE_016,54.3,19.604,16.504,-75.498,1.22e-05,716.866,1.162,0.1,9.4,0.181,0.0,0.0,92.763,5.514,HAPS
UE_017,26.5,24.475,21.575,-73.263,1.7e-07,933.013,0.677,1.3,9.4,0.088,0.0,0.0,100.0,7.177,HAPS
UE_018,151.2,14.075,10.375,-78.862,0.00016,464.517,1.608,1.7,9.4,0.504,0.0,0.0,71.314,3.573,HAPS
UE_019,125.8,14.189,12.789,-78.005,1.06e-05,561.929,1.439,0.2,9.4,0.419,0.0,0.0,79.763,4.323,HAPS
UE_000,126.8,11.48,7.78,-79.66,0.000178,364.895,1.046,0.6,9.4,0.423,0.0,0.0,62.23,2.807,HAPS
UE_001,111.2,14.783,11.483,-77.108,0.000158,508.789,1.541,1.3,9.4,0.371,0.0,0.0,75.192,3.914,HAPS
UE_002,31.0,28.082,26.682,-70.759,1.9e-07,1152.676,0.207,0.6,9.4,0.103,0.0,0.0,100.0,8.867,HAPS
UE_003,159.6,-34.678,-37.578,-103.239,0.0232,0.033,1.964,32.0,9.4,0.532,39.0,43.202,0.0,0.0,HAPS
UE_004,77.3,10.082,8.582,-79.559,0.000156,394.977,1.316,1.3,9.4,0.258,8.0,2.774,65.039,3.038,HAPS
UE_005,95.2,17.616,15.316,-76.392,1.1e-05,666.867,1.134,1.6,9.4,0.317,0.0,0.0,88.607,5.13,HAPS
UE_006,64.1,20.562,17.262,-74.619,1.02e-05,748.939,0.828,1.6,9.4,0.214,0.0,0.0,95.416,5.761,HAPS
UE_007,188.9,9.139,4.139,-81.331,0.00112,239.903,1.659,5.0,9.4,0.63,0.0,0.0,49.486,1.845,HAPS
UE_008,107.1,12.191,9.791,-78.704,0.000118,441.552,0.814,0.7,9.4,0.357,0.0,0.0,69.27,3.397,HAPS
UE_009,122.2,10.363,8.163,-80.818,0.000186,379.172,1.615,0.1,9.4,0.407,0.0,0.0,63.571,2.917,HAPS
UE_010,57.7,17.488,13.988,-75.556,1e-05,611.395,0.684,0.2,9.4,0.192,0.0,0.0,83.956,4.703,HAPS
UE_011,60.9,23.251,19.851,-73.874,1.34e-05,859.199,1.106,0.7,9.4,0.203,0.0,0.0,100.0,6.609,HAPS
UE_012,61.8,21.041,16.041,-73.78,1.72e-05,697.329,1.012,1.1,9.4,0.206,0.0,0.0,91.142,5.364,HAPS
UE_013,124.1,9.112,6.912,-81.244,0.0002,333.239,1.527,0.4,9.4,0.414,0.0,0.0,59.191,2.563,HAPS
UE_014,123.4,15.598,13.098,-77.701,1.96e-05,574.607,0.923,0.4,9.4,0.411,0.0,0.0,80.843,4.42,HAPS
UE_015,100.2,12.649,8.049,-78.676,0.00013,374.886,0.868,1.6,9.4,0.334,0.0,0.0,63.17,2.884,HAPS
UE_016,54.2,17.47,12.67,-75.765,1.76e-05,557.016,0.761,0.5,9.4,0.181,0.0,0.0,79.344,4.285,HAPS
UE_017,26.3,24.849,22.249,-72.975,1.6e-07,961.952,0.476,1.0,9.4,0.088,0.0,0.0,100.0,7.4,HAPS
UE_018,151.4,12.42,8.82,-78.19,0.000118,404.004,1.91,0.2,9.4,0.505,0.0,0.0,65.869,3.108,HAPS
UE_019,126.1,10.49,7.89,-78.855,0.000104,368.967,0.841,0.2,9.4,0.42,0.0,0.0,62.614,2.838,HAPS
UE_000,126.6,13.858,10.558,-77.371,0.000108,471.747,0.944,0.5,9.4,0.422,0.0,0.0,71.952,3.629,HAPS
UE_001,111.5,10.963,8.863,-78.719,0.000112,405.64,1.243,0.5,9.4,0.372,0.0,0.0,66.019,3.12,HAPS
UE_002,31.2,30.635,28.935,-68.883,1.4e-07,1249.798,1.108,1.5,9.4,0.104,0.0,0.0,100.0,9.614,HAPS
UE_003,159.9,-30.012,-31.412,-101.006,0.0276,0.135,1.266,37.0,9.4,0.533,39.0,43.28,0.0,0.001,HAPS
UE_004,77.4,12.949,10.249,-79.026,0.00018,459.518,0.516,1.6,9.4,0.258,8.0,2.777,70.871,3.535,HAPS
UE_005,95.0,13.631,11.531,-77.684,0.000198,510.723,0.633,0.6,9.4,0.317,0.0,0.0,75.36,3.929,HAPS
UE_006,64.0,17.337,14.337,-76.632,1.64e-05,625.914,0.927,0.6,9.4,0.213,0.0,0.0,85.178,4.815,HAPS
UE_007,189.1,7.972,4.172,-81.214,0.00188,240.944,1.26,8.0,9.4,0.63,0.0,0.0,49.603,1.853,HAPS
UE_008,106.8,16.171,12.271,-77.015,1.38e-05,540.709,1.112,1.6,9.4,0.356,0.0,0.0,77.947,4.159,HAPS
UE_009,122.3,14.476,10.476,-78.762,0.000116,468.494,0.915,1.6,9.4,0.408,0.0,0.0,71.665,3.604,HAPS
UE_010,57.7,22.321,17.421,-74.74,1.24e-05,755.678,0.685,0.9,9.4,0.192,0.0,0.0,95.972,5.813,HAPS
UE_011,60.8,18.502,14.002,-76.449,1.7e-05,612.004,1.306,1.3,9.4,0.203,0.0,0.0,84.008,4.708,HAPS
UE_012,62.0,23.497,19.797,-73.151,1.08e-05,856.91,0.813,0.1,9.4,0.207,0.0,0.0,100.0,6.592,HAPS
UE_013,123.9,15.042,11.742,-77.779,0.000102,519.234,1.726,0.8,9.4,0.413,0.0,0.0,76.097,3.994,HAPS
UE_014,123.6,10.145,7.545,-80.428,0.000166,356.22,1.524,0.7,9.4,0.412,0.0,0.0,61.406,2.74,HAPS
UE_015,100.3,18.076,13.676,-75.862,1.98e-05,598.489,1.069,0.8,9.4,0.334,0.0,0.0,82.867,4.604,HAPS
UE_016,54.0,21.656,18.556,-74.172,1.9e-05,803.938,0.56,0.2,9.4,0.18,0.0,0.0,99.946,6.184,HAPS
UE_017,26.2,26.224,23.524,-71.288,1e-07,1016.72,0.475,1.6,9.4,0.087,0.0,0.0,100.0,7.821,HAPS
UE_018,151.7,9.204,5.404,-80.198,0.0019,280.855,1.911,1.0,9.4,0.506,0.0,0.0,53.914,2.16,HAPS
UE_019,126.4,12.15,9.95,-79.425,0.000162,447.757,1.443,1.0,9.4,0.421,0.0,0.0,69.824,3.444,HAPS
UE_000,126.3,12.076,8.676,-79.962,0.000192,398.518,1.542,1.1,9.4,0.421,0.0,0.0,65.365,3.066,HAPS
UE_001,111.7,11.501,8.801,-79.849,0.000182,403.306,1.645,1.3,9.4,0.372,0.0,0.0,65.805,3.102,HAPS
UE_002,31.3,30.908,28.708,-69.446,1.9e-07,1240.001,0.409,0.4,9.4,0.104,0.0,0.0,100.0,9.538,HAPS
UE_003,160.2,10.772,8.272,-79.814,0.0002,383.263,1.368,0.7,9.4,0.534,0.0,0.0,63.953,2.948,HAPS
UE_004,77.5,11.575,9.075,-78.712,0.000156,413.803,0.817,1.6,9.4,0.258,8.0,2.78,66.764,3.183,HAPS
UE_005,94.8,11.366,7.966,-79.017,0.000118,371.815,0.732,1.0,9.4,0.316,0.0,0.0,62.882,2.86,HAPS
UE_006,63.9,22.712,18.812,-74.544,1.52e-05,814.847,1.326,0.6,9.4,0.213,0.0,0.0,100.0,6.268,HAPS
UE_007,189.2,10.086,5.086,-79.457,0.0017,270.279,1.761,1.6,9.4,0.631,0.0,0.0,52.8,2.079,HAPS
UE_008,106.6,17.23,13.33,-76.385,1.56e-05,584.166,1.511,0.6,9.4,0.355,0.0,0.0,81.654,4.494,HAPS
UE_009,122.4,16.308,11.408,-76.846,0.000106,505.747,1.716,1.6,9.4,0.408,0.0,0.0,74.928,3.89,HAPS
UE_010,57.8,16.793,12.193,-76.804,1.7e-05,537.542,0.885,0.3,9.4,0.193,0.0,0.0,77.675,4.135,HAPS
UE_011,60.8,22.153,17.853,-73.724,1.42e-05,774.02,1.105,2.0,9.4,0.203,0.0,0.0,97.484,5.954,HAPS
UE_012,62.2,18.514,15.014,-76.143,1.94e-05,654.184,1.014,1.7,9.4,0.207,0.0,0.0,87.548,5.032,HAPS
UE_013,123.8,9.253,4.453,-80.874,0.00104,249.779,1.325,6.0,9.4,0.413,0.0,0.0,50.584,1.921,HAPS
UE_014,123.8,8.891,4.091,-81.555,0.00124,238.408,1.625,8.0,9.4,0.413,0.0,0.0,49.318,1.834,HAPS
UE_015,100.5,13.824,11.124,-78.588,0.000126,494.321,0.87,1.8,9.4,0.335,0.0,0.0,73.933,3.802,HAPS
UE_016,53.8,24.243,20.943,-72.679,1.9e-07,905.923,0.759,1.9,9.4,0.179,0.0,0.0,100.0,6.969,HAPS
UE_017,26.0,27.919,25.419,-71.74,1.7e-07,1098.266,1.073,0.2,9.4,0.087,0.0,0.0,100.0,8.448,HAPS
UE_018,152.0,12.308,9.108,-78.646,0.00018,415.052,1.313,0.5,9.4,0.507,0.0,0.0,66.878,3.193,HAPS
UE_019,126.7,11.61,9.11,-78.795,0.000126,415.127,1.645,2.0,9.4,0.422,0.0,0.0,66.885,3.193,HAPS
UE_000,126.1,10.814,6.614,-78.793,0.000128,322.609,1.54,1.2,9.4,0.42,0.0,0.0,58.147,2.482,HAPS
UE_001,112.0,13.48,10.58,-78.06,0.000132,472.633,1.547,0.9,9.4,0.373,0.0,0.0,72.03,3.636,HAPS
UE_002,31.5,27.861,25.761,-70.77,1.9e-07,1112.978,1.11,0.6,9.4,0.105,0.0,0.0,100.0,8.561,HAPS
UE_003,160.5,9.116,6.116,-79.842,0.000108,305.169,1.57,1.1,9.4,0.535,0.0,0.0,56.408,2.347,HAPS
UE_004,77.6,16.483,12.583,-76.959,1.4e-05,553.452,1.417,0.7,9.4,0.259,8.0,2.783,79.039,4.257,HAPS
UE_005,94.7,13.901,10.801,-77.35,0.00016,481.417,0.731,0.2,9.4,0.316,0.0,0.0,72.803,3.703,HAPS
UE_006,63.8,21.248,17.148,-74.376,1.78e-05,744.112,0.425,0.4,9.4,0.213,0.0,0.0,95.017,5.724,HAPS
UE_007,189.3,7.359,2.459,-82.12,0.00144,190.524,1.362,5.0,9.4,0.631,0.0,0.0,43.608,1.466,HAPS
UE_008,106.4,11.649,7.649,-78.776,0.000108,360.06,0.809,0.3,9.4,0.355,0.0,0.0,61.771,2.77,HAPS
UE_009,122.5,9.14,4.14,-79.93,0.00138,239.93,0.817,3.0,9.4,0.408,0.0,0.0,49.489,1.846,HAPS
UE_010,57.8,18.344,15.944,-75.228,1.28e-05,693.268,1.085,0.7,9.4,0.193,0.0,0.0,90.805,5.333,HAPS
UE_011,60.7,23.323,18.523,-74.339,1.8e-05,802.513,0.705,0.3,9.4,0.202,0.0,0.0,99.829,6.173,HAPS
UE_012,62.3,20.369,16.569,-75.315,1.92e-05,719.625,0.616,2.0,9.4,0.208,0.0,0.0,92.992,5.536,HAPS
UE_013,123.6,16.144,14.444,-76.728,1.1e-05,630.373,1.324,2.0,9.4,0.412,0.0,0.0,85.553,4.849,HAPS
UE_014,124.0,9.157,5.357,-80.722,0.0012,279.283,0.827,0.4,9.4,0.413,0.0,0.0,53.749,2.148,HAPS
UE_015,100.6,13.77,10.97,-78.115,0.000174,488.189,1.071,1.1,9.4,0.335,0.0,0.0,73.397,3.755,HAPS
UE_016,53.7,21.63,17.83,-74.785,1.5e-05,773.071,0.758,1.0,9.4,0.179,0.0,0.0,97.406,5.947,HAPS
UE_017,25.9,32.935,29.735,-67.933,1.6e-07,1284.289,0.472,0.1,9.4,0.086,0.0,0.0,100.0,9.879,HAPS
UE_018,152.3,11.732,7.732,-79.534,0.000132,363.123,1.415,1.4,9.4,0.508,0.0,0.0,62.062,2.793,HAPS
UE_019,127.0,13.47,11.27,-78.965,0.000114,500.198,0.847,1.5,9.4,0.423,0.0,0.0,74.445,3.848,HAPS
UE_000,125.8,15.471,10.871,-78.264,0.00013,484.233,1.739,0.5,9.4,0.419,0.0,0.0,73.05,3.725,HAPS
UE_001,112.3,12.499,10.799,-78.551,0.000132,481.328,1.049,0.9,9.4,0.374,0.0,0.0,72.795,3.703,HAPS
UE_002,31.7,30.654,28.554,-69.073,1.3e-07,1233.362,1.111,0.3,9.4,0.106,0.0,0.0,100.0,9.487,HAPS
UE_003,160.8,10.661,8.161,-79.37,0.000162,379.075,1.672,1.0,9.4,0.536,0.0,0.0,63.562,2.916,HAPS
UE_004,77.7,13.19,9.49,-78.105,0.00011,429.817,1.418,1.5,9.4,0.259,8.0,2.786,68.215,3.306,HAPS
UE_005,94.5,15.475,12.475,-78.162,1.72e-05,549.058,1.03,0.6,9.4,0.315,0.0,0.0,78.663,4.224,HAPS
UE_006,63.7,17.344,13.644,-75.828,1.68e-05,597.156,0.825,1.3,9.4,0.212,0.0,0.0,82.754,4.594,HAPS
UE_007,189.5,12.033,7.633,-78.783,0.000136,359.477,1.463,0.6,9.4,0.632,0.0,0.0,61.716,2.765,HAPS
UE_008,106.1,11.188,6.788,-79.406,0.000176,328.814,1.608,1.6,9.4,0.354,0.0,0.0,58.758,2.529,HAPS
UE_009,122.6,15.091,12.191,-76.854,1.62e-05,537.477,1.018,1.0,9.4,0.409,0.0,0.0,77.67,4.134,HAPS
UE_010,57.9,17.735,16.135,-76.433,1.5e-05,701.298,1.286,0.4,9.4,0.193,0.0,0.0,91.472,5.395,HAPS
UE_011,60.6,17.092,12.792,-76.454,1.02e-05,562.018,0.904,0.3,9.4,0.202,0.0,0.0,79.771,4.323,HAPS
UE_012,62.5,15.824,11.624,-76.388,0.000138,514.462,0.817,2.0,9.4,0.208,0.0,0.0,75.684,3.957,HAPS
UE_013,123.4,14.435,11.935,-78.483,0.000102,527.053,1.623,2.0,9.4,0.411,0.0,0.0,76.772,4.054,HAPS
UE_014,124.2,11.023,6.823,-78.689,0.000184,330.054,1.228,0.6,9.4,0.414,0.0,0.0,58.879,2.539,HAPS
UE_015,100.8,13.877,10.877,-77.962,0.000176,484.451,1.572,0.3,9.4,0.336,0.0,0.0,73.069,3.727,HAPS
UE_016,53.5,22.538,17.938,-74.031,1.28e-05,777.661,0.757,1.8,9.4,0.178,0.0,0.0,97.784,5.982,HAPS
UE_017,25.7,28.07,24.67,-71.565,1.2e-07,1066.025,0.471,0.8,9.4,0.086,0.0,0.0,100.0,8.2,HAPS
UE_018,152.6,14.356,12.256,-77.022,1.04e-05,540.105,1.917,1.7,9.4,0.509,0.0,0.0,77.895,4.155,HAPS
UE_019,127.3,9.45,7.85,-80.175,0.000176,367.496,1.248,0.3,9.4,0.424,0.0,0.0,62.475,2.827,HAPS
UE_000,125.5,11.169,7.769,-79.915,0.000102,364.503,0.937,0.6,9.4,0.418,0.0,0.0,62.192,2.804,HAPS
UE_001,112.6,11.677,8.877,-80.062,0.000144,406.194,1.55,0.6,9.4,0.375,0.0,0.0,66.069,3.125,HAPS
UE_002,31.8,30.767,28.267,-69.116,1.7e-07,1220.994,0.612,1.5,9.4,0.106,0.0,0.0,100.0,9.392,HAPS
UE_003,161.1,7.045,3.245,-82.178,0.00114,212.856,1.674,5.0,9.4,0.537,0.0,0.0,46.357,1.637,HAPS
UE_004,77.8,11.858,8.758,-78.771,0.000126,401.649,1.019,1.2,9.4,0.259,8.0,2.789,65.653,3.09,HAPS
UE_005,94.4,11.089,8.689,-78.955,0.000112,399.03,0.629,1.0,9.4,0.315,0.0,0.0,65.412,3.069,HAPS
UE_006,63.6,18.521,14.921,-75.54,1.64e-05,650.303,1.324,0.8,9.4,0.212,0.0,0.0,87.223,5.002,HAPS
UE_007,189.6,6.747,1.847,-80.726,0.00122,174.091,1.864,5.0,9.4,0.632,0.0,0.0,41.465,1.339,HAPS
UE_008,105.9,14.327,10.227,-78.237,0.00019,458.655,0.706,1.2,9.4,0.353,0.0,0.0,70.794,3.528,HAPS
UE_009,122.8,14.842,11.042,-78.179,0.000108,491.069,0.818,1.3,9.4,0.409,0.0,0.0,73.649,3.777,HAPS
UE_010,57.9,22.845,19.945,-73.978,1.58e-05,863.199,1.086,1.9,9.4,0.193,0.0,0.0,100.0,6.64,HAPS
UE_011,60.6,20.58,18.18,-75.31,1.88e-05,787.934,1.304,0.4,9.4,0.202,0.0,0.0,98.63,6.061,HAPS
UE_012,62.7,20.758,17.458,-74.221,1.36e-05,757.273,1.218,0.1,9.4,0.209,0.0,0.0,96.104,5.825,HAPS
UE_013,123.3,15.566,12.666,-78.217,1.52e-05,556.886,1.422,0.5,9.4,0.411,0.0,0.0,79.333,4.284,HAPS
UE_014,124.4,8.768,5.368,-80.016,0.00178,279.658,1.729,0.3,9.4,0.415,0.0,0.0,53.789,2.151,HAPS
UE_015,100.9,10.543,7.643,-80.229,0.000128,359.838,1.373,0.2,9.4,0.336,0.0,0.0,61.75,2.768,HAPS
UE_016,53.3,20.127,16.727,-74.337,1.08e-05,726.298,0.755,1.1,9.4,0.178,0.0,0.0,93.544,5.587,HAPS
UE_017,25.5,27.606,23.606,-70.497,1.5e-07,1020.251,0.47,1.0,9.4,0.085,0.0,0.0,100.0,7.848,HAPS
UE_018,152.8,10.86,8.26,-79.87,0.000104,382.786,1.219,0.4,9.4,0.509,0.0,0.0,63.908,2.945,HAPS
UE_019,127.6,15.43,12.93,-76.385,1.58e-05,567.703,1.45,1.7,9.4,0.425,0.0,0.0,80.255,4.367,HAPS
UE_000,125.3,9.947,5.947,-79.126,0.00112,299.315,1.435,1.6,9.4,0.418,0.0,0.0,55.815,2.302,HAPS
UE_001,112.8,12.975,11.675,-78.312,0.000114,516.532,1.652,1.0,9.4,0.376,0.0,0.0,75.863,3.973,HAPS
